subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
178,1|4|5|7,4,611,199,0.32569558101472995,0.6198527720266851,9,2,0.011456628477905073,0.006786289394985157
179,0|1|4|5|7,5,611,199,0.32569558101472995,0.621808143547274,8,1,0.011456628477905073,0.008741660915574045
180,2|4|5|7,4,611,193,0.3158756137479542,0.6118012422360248,4,3,0.00163666121112932,-0.0012652403956751046
181,0|2|4|5|7,5,611,188,0.3076923076923077,0.6103059581320451,1,5,-0.006546644844517169,-0.002760524499654804
182,1|2|4|5|7,5,611,195,0.3191489361702128,0.6131815044858523,4,1,0.004909983633387904,0.00011502185415235289
183,0|1|2|4|5|7,6,611,194,0.31751227495908346,0.6144467448815275,3,1,0.0032733224222585844,0.0013802622498275685
184,3|4|5|7,4,611,196,0.32078559738134205,0.613871635610766,5,1,0.006546644844517169,0.0008051529790660261
185,0|3|4|5|7,5,611,194,0.31751227495908346,0.6144467448815275,4,2,0.0032733224222585844,0.0013802622498275685
186,1|3|4|5|7,5,611,198,0.32405891980360063,0.6152518978605935,7,1,0.009819967266775753,0.0021854152288935946
187,0|1|3|4|5|7,6,611,195,0.3191489361702128,0.6151368760064413,4,1,0.004909983633387904,0.0020703933747413528
188,2|3|4|5|7,5,611,193,0.3158756137479542,0.6118012422360248,2,1,0.00163666121112932,-0.0012652403956751046
189,0|2|3|4|5|7,6,611,189,0.309328968903437,0.6090407177363698,0,3,-0.004909983633387904,-0.004025764895330131
190,1|2|3|4|5|7,6,611,193,0.3158756137479542,0.6098458707154361,3,2,0.00163666121112932,-0.0032206119162638824
191,0|1|2|3|4|5|7,7,611,191,0.31260229132569556,0.6123763515067863,1,2,-0.00163666121112932,-0.0006901311249136732
192,6|7,2,611,198,0.32405891980360063,0.6132965263400046,9,3,0.009819967266775753,0.00023004370830470577
193,0|6|7,3,611,192,0.3142389525368249,0.6130664826316999,1,1,0.0,0.0
194,1|6|7,3,611,197,0.32242225859247137,0.6126063952150909,7,2,0.008183306055646489,-0.0004600874166090785
195,0|1|6|7,4,611,193,0.3158756137479542,0.6137566137566138,1,0,0.00163666121112932,0.0006901311249138953
196,2|6|7,3,611,187,0.3060556464811784,0.6057050839659536,1,6,-0.008183306055646489,-0.007361398665746366
197,0|2|6|7,4,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
